objectid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
coll0451,Southern Authors' Award Given Warren,,1/5/1947,Genealogy Bank,Delta Wedding;Award,"Jacksonville, FL ",30.3301623,-81.6596851,Florida Times-Union,pn_1947_dw_0451,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll451.jpg,https://images.apieceofnews.org/static/small/coll451_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll451_th.jpg,,
coll0452,Robert Penn Warren Wins Authors' Award,,1/5/1947,Genealogy Bank,Delta Wedding;Award,"Memphis, TN",35.149086,-90.052717,Commercial Appeal,pn_1947_dw_0452,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll452.jpg,https://images.apieceofnews.org/static/small/coll452_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll452_th.jpg,,
coll0453,Robert P. Warren Wins Southern Authors' Award,,1/5/1947,Genealogy Bank,Delta Wedding;Award,"Charleston, SC",32.776499,-79.930773,Charleston News and Courier,pn_1947_dw_0453,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll453.jpg,https://images.apieceofnews.org/static/small/coll453_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll453_th.jpg,,
coll0454,Southern Author Award Goes To Robert Warren,,1/5/1947,Genealogy Bank,Delta Wedding;Award,"Baton Rouge, LA",30.471165,-91.147385,Advocate,pn_1947_dw_0454,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll454.jpg,https://images.apieceofnews.org/static/small/coll454_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll454_th.jpg,,
coll0455,AAUW To Hear William Payne,,12/15/1946,Genealogy Bank,Delta Wedding;Society,"Roanoke, VA",37.270675,-79.944906,Roanoke Times,pn_1946_dw_0455,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll455.jpg,https://images.apieceofnews.org/static/small/coll455_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll455_th.jpg,,
coll0456,Book Reviews,Sterling North,12/15/1946,Genealogy Bank,Delta Wedding;List;Review,"Fort Wayne, IN",41.0775311,-85.1443619,Journal Gazette,pn_1946_dw_0456,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll456.jpg,https://images.apieceofnews.org/static/small/coll456_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll456_th.jpg,,
coll0457,News Of Book World,Sterling North,12/15/1946,Genealogy Bank,Delta Wedding;List;Review,"Houston, TX",29.7603761,-95.3698054,Houston Chronicle ,pn_1946_dw_0457,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll457.jpg,https://images.apieceofnews.org/static/small/coll457_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll457_th.jpg,,
coll0458,Book Notes,Runa Erwin Ware,12/8/1946,Genealogy Bank,Delta Wedding;List,"Augusta, GA",33.4750014,-81.9626863,Augusta Chronicle,pn_1946_dw_0458,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll458.jpg,https://images.apieceofnews.org/static/small/coll458_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll458_th.jpg,,
coll0459,"Deep In The South, Family Unity Is Firm",,12/1/1946,Genealogy Bank,Delta Wedding;Review,"Oklahoma City, OK",35.4689714,-97.5212353,Daily Oklahoman,pn_1946_dw_0459,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll459.jpg,https://images.apieceofnews.org/static/small/coll459_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll459_th.jpg,,
coll0460,Report About Books In The South,Harnett T. Kane,12/1/1946,Genealogy Bank,Delta Wedding;List;Review,"Chicago, IL",41.883718,-87.632382,Chicago Sun ,pn_1946_dw_0460,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll460.jpg,https://images.apieceofnews.org/static/small/coll460_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll460_th.jpg,,
coll0461,The New Books,Arthur Foff,11/24/1946,Genealogy Bank,Short Stories,"San Francisco, CA",37.779379,-122.418433,San Francisco Chronicle,pn_1946_ss_0461,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll461.jpg,https://images.apieceofnews.org/static/small/coll461_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll461_th.jpg,,
coll0462,"""Delta Wedding"" Reviewed For Club By Close Friend Of Author",,11/22/1946,Genealogy Bank,Delta Wedding;Society,"Gainesville, FL",29.6502732,-82.3239424,Gainesville Sun,pn_1946_dw_0462,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll462.jpg,https://images.apieceofnews.org/static/small/coll462_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll462_th.jpg,,
coll0463,Mrs. Maclachlan To Review Book,,11/18/1946,Genealogy Bank,Delta Wedding;Society,"Gainesville, FL",29.6502732,-82.3239424,Gainesville Sun,pn_1946_dw_0463,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll463.jpg,https://images.apieceofnews.org/static/small/coll463_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll463_th.jpg,,
coll0464,O. Henry Memorial Award Prize Stories Of 1946,,11/17/1946,Genealogy Bank,Short Stories;Prize,"South Bend, IN ",41.675007,-86.253251,South Bend Tribune,pn_1946_ss_0464,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll464.jpg,https://images.apieceofnews.org/static/small/coll464_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll464_th.jpg,,
coll0465,Kennedy Plans 'Book Week',,11/11/1946,Genealogy Bank,Delta Wedding;Library;List,"Spartanburg, SC",34.948485,-81.932809,Daily Herald,pn_1946_dw_0465,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll465.jpg,https://images.apieceofnews.org/static/small/coll465_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll465_th.jpg,,
coll0466,New Ravenna Library Books,,11/6/1946,Genealogy Bank,Short Stories;Library,"Ravenna, OH",41.157189,-81.243998,Record-Courier,pn_1946_ss_0466,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll466.jpg,https://images.apieceofnews.org/static/small/coll466_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll466_th.jpg,,
coll0467,A Gentle Masterpiece,Sterling North,11/1/1946,Genealogy Bank,Reference,"New Orleans, LA ",29.952535,-90.076688,New Orleans States,pn_1946_cr_0467,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll467.jpg,https://images.apieceofnews.org/static/small/coll467_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll467_th.jpg,,
coll0468,News Of Book World,Sterling North,10/27/1946,Genealogy Bank,Reference,"Houston, TX",29.7603761,-95.3698054,Houston Chronicle ,pn_1946_cr_0468,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll468.jpg,https://images.apieceofnews.org/static/small/coll468_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll468_th.jpg,,
coll0469,"Short Story Annual Has Many ""Firsts""",Mary McGrory,9/18/1946,Genealogy Bank,Short Stories;Prize,"Boston, MA",42.361145,-71.057083,Boston Traveler,pn_1946_ss_0469,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll469.jpg,https://images.apieceofnews.org/static/small/coll469_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll469_th.jpg,,
coll0470,Prize Stories Of 1946,,9/8/1946,Genealogy Bank,Short Stories;Prize,"Cleveland, OH ",41.504667,-81.693254,Plain Dealer,pn_1946_ss_0470,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll470.jpg,https://images.apieceofnews.org/static/small/coll470_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll470_th.jpg,,
coll0471,Books In Review,,9/1/1946,Genealogy Bank,Short Stories;Prize,"Charleston, SC",32.776499,-79.930773,Charleston News and Courier,pn_1946_ss_0471,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll471.jpg,https://images.apieceofnews.org/static/small/coll471_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll471_th.jpg,,
coll0472,Among The Best,,9/1/1946,Genealogy Bank,Short Stories;Prize,"Atlanta, GA",33.748188,-84.390865,Atlanta Journal,pn_1946_ss_0472,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll472.jpg,https://images.apieceofnews.org/static/small/coll472_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll472_th.jpg,,
coll0473,Book Nook,,8/25/1946,Genealogy Bank,Short Stories;Prize,"West Palm Beach, FL",26.7062372,-80.0573057,Palm Beach Post,pn_1946_ss_0473,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll473.jpg,https://images.apieceofnews.org/static/small/coll473_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll473_th.jpg,,
coll0474,New Books Received At Durant Library,,8/22/1946,Genealogy Bank,Delta Wedding;Library;List,"Durant, OK",33.9910579,-96.3776074,Durant News,pn_1946_dw_0474,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll474.jpg,https://images.apieceofnews.org/static/small/coll474_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll474_th.jpg,,
coll0475,Bookman's Notebook,Joseph Henry Jackson,8/20/1946,Genealogy Bank,Short Stories;Prize,"San Francisco, CA",37.779379,-122.418433,San Francisco Chronicle,pn_1946_ss_0475,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll475.jpg,https://images.apieceofnews.org/static/small/coll475_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll475_th.jpg,,
coll0476,Literature And Less,Elise Beauchamp,8/18/1946,Genealogy Bank,Robber Bridegroom;List,"New Orleans, LA ",29.952535,-90.076688,Times-Picayune,pn_1946_rb_0476,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll476.jpg,https://images.apieceofnews.org/static/small/coll476_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll476_th.jpg,,
coll0477,Books And People,Agnes Jewell,7/13/1946,Genealogy Bank,Delta Wedding;List,"Adrian, MI ",41.9025542,-84.0357644,Daily Telegram,pn_1946_dw_0477,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll477.jpg,https://images.apieceofnews.org/static/small/coll477_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll477_th.jpg,,
coll0478,Eudora Welty's First Novel Called Writing At Its Best,Clara W. Hieronymus,7/7/1946,Genealogy Bank,Delta Wedding;Review,"Tulsa, OK ",36.155046,-95.989553,Tulsa World,pn_1946_dw_0478,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll478.jpg,https://images.apieceofnews.org/static/small/coll478_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll478_th.jpg,,
coll0479,Books And People,Agnes Jewell,7/6/1946,Genealogy Bank,Delta Wedding;List,"Adrian, MI ",41.9025542,-84.0357644,Daily Telegram,pn_1946_dw_0479,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll479.jpg,https://images.apieceofnews.org/static/small/coll479_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll479_th.jpg,,
coll0480,Books And People,Agnes Jewell,6/29/1946,Genealogy Bank,Delta Wedding;List,"Adrian, MI ",41.9025542,-84.0357644,Daily Telegram,pn_1946_dw_0480,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll480.jpg,https://images.apieceofnews.org/static/small/coll480_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll480_th.jpg,,
coll0481,Dozen Books Are Added,,6/27/1946,Genealogy Bank,Delta Wedding;Library;List,"Anderson, SC",34.5027877,-82.6132019,Anderson Independent-Mail,pn_1946_dw_0481,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll481.jpg,https://images.apieceofnews.org/static/small/coll481_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll481_th.jpg,,
coll0482,New Books,Frank Daniel,6/26/1946,Genealogy Bank,Robber Bridegroom,"Atlanta, GA",33.748188,-84.390865,Atlanta Journal,pn_1946_rb_0482,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll482.jpg,https://images.apieceofnews.org/static/small/coll482_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll482_th.jpg,,
coll0483,8 Most Popular Books At Library Last Week,,6/23/1946,Genealogy Bank,Delta Wedding;Library;List,"Trenton, NJ",40.2206567,-74.7589616,Trenton Evening Times,pn_1946_dw_0483,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll483.jpg,https://images.apieceofnews.org/static/small/coll483_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll483_th.jpg,,
coll0484,Anthology For All Americans,,6/23/1946,Genealogy Bank,Robber Bridegroom,"Omaha, NE ",41.2570859,-95.9410894,Omaha World-Herald,pn_1946_rb_0484,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll484.jpg,https://images.apieceofnews.org/static/small/coll484_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll484_th.jpg,,
coll0485,We Recommend For Summer Reading,,6/21/1946,Genealogy Bank,Delta Wedding;Advertisement,"Baton Rouge, LA",30.471165,-91.147385,Advocate,pn_1946_dw_0485,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll485.jpg,https://images.apieceofnews.org/static/small/coll485_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll485_th.jpg,,
coll0486,Sterling North Reviews,Sterling North,6/20/1946,Genealogy Bank,Robber Bridegroom,"New York, NY",40.7129822,-74.007205,Evening Post,pn_1946_rb_0486,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll486.jpg,https://images.apieceofnews.org/static/small/coll486_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll486_th.jpg,,
coll0487,Literature And Less,Elise Beauchamp,6/16/1946,Genealogy Bank,Delta Wedding,"New Orleans, LA ",29.952535,-90.076688,Times-Picayune,pn_1946_dw_0487,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll487.jpg,https://images.apieceofnews.org/static/small/coll487_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll487_th.jpg,,
coll0488,A New Monument To The Idealism Of America's Past,,6/16/1946,Genealogy Bank,Robber Bridegroom,"Washington, D. C.",38.8952518,-77.0312812,Evening Star,pn_1946_rb_0488,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll488.jpg,https://images.apieceofnews.org/static/small/coll488_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll488_th.jpg,,
coll0489,Books Of The Day,,6/16/1946,Genealogy Bank,Delta Wedding;Review,"Detroit, MI",42.32939,-83.044933,Detroit News,pn_1946_dw_0489,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll489.jpg,https://images.apieceofnews.org/static/small/coll489_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll489_th.jpg,,
coll0490,Anthologists View Legend Of America,W. B. Ruggles,6/16/1946,Genealogy Bank,Robber Bridegroom,"Dallas, TX",32.7755679,-96.7955954,Dallas Morning News,pn_1946_rb_0490,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll490.jpg,https://images.apieceofnews.org/static/small/coll490_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll490_th.jpg,,
coll0491,Of Entertaining Times and Places,John T. Flanagan,6/16/1946,Genealogy Bank,Robber Bridegroom,"Chicago, IL",41.883718,-87.632382,Chicago Sun,pn_1946_rb_0491,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll491.jpg,https://images.apieceofnews.org/static/small/coll491_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll491_th.jpg,,
coll0492,End Of The Semester Report,Edward Carberry,6/15/1946,Genealogy Bank,Delta Wedding;List,"Cincinnati, OH ",39.104064,-84.520346,Cincinnati Post,pn_1946_dw_0492,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll492.jpg,https://images.apieceofnews.org/static/small/coll492_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll492_th.jpg,,
coll0493,American Legend An Anthology Of Nation That Was,John M. Thurber,6/15/1946,Genealogy Bank,Robber Bridegroom,"Buffalo, NY",42.913902,-78.745477,Buffalo News,pn_1946_rb_0493,,,eng,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library Special Collections and Archives Department. For other uses beyond free use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://images.apieceofnews.org/static/coll493.jpg,https://images.apieceofnews.org/static/small/coll493_sm.jpg,https://images.apieceofnews.org/static/thumbs/coll493_th.jpg,,
